Hour,Speed_at_2m,Speed_at_10m,Speed_at_50m,Speed_at_100m
1757,0.837137726,1.591883063,3.027090535,3.992393812
1758,0.897441971,1.674183846,3.123200873,4.085316785
1759,1.077314022,1.932944894,3.468140103,4.461034429
1760,1.152242866,2.0384233,3.606157756,4.610467746
1761,1.479244163,2.383727789,3.841257795,4.717553898
1762,2.062371627,2.626227617,3.344242817,3.711111107
1763,3.374108624,4.034646988,4.824496817,5.210657696
1764,3.619170247,4.276348114,5.052857961,5.429322668
1765,3.378403707,3.976394415,4.680231824,5.020532146
1766,3.311124344,3.86892724,4.520699447,4.83421388
1767,3.283178454,3.828843832,4.465198982,4.770879566
1768,3.446253911,4.060750961,4.784818181,5.135172732
1769,3.643444342,4.328290463,5.141864831,5.537797822
1770,3.951231467,4.734957218,5.674134772,6.133999779
1771,3.928169688,4.841616154,5.967473109,6.529740944
1772,3.245407031,4.15374136,5.316303045,5.912422426
1773,2.282205277,3.361376047,4.950846905,5.84928926
1774,1.63869961,2.641098738,4.256669434,5.228087396
1775,1.631700736,2.673968554,4.381997059,5.420745303
1776,1.914465106,3.098673821,5.015384932,6.171219215
1777,2.214933256,3.515170813,5.578689925,6.806436866
1778,1.98907009,3.255863905,5.32945009,6.58952547
1779,1.623001166,2.796177626,4.817377508,6.089144246
1780,1.391633919,2.505012512,4.509151149,5.808179274
1781,1.477616356,2.627897978,4.673640591,5.988866214
1782,1.755334586,2.98875618,5.088866575,6.399758498
1783,1.843029066,3.103325129,5.225434058,6.540069501
1784,1.685926593,2.887495518,4.945429059,6.235131526
1785,1.671326336,2.749186277,4.522172018,5.603182439
1786,1.584412814,2.183999538,3.010486876,3.456736251
1787,2.472580368,2.975683689,3.581154947,3.878512197
1788,3.030840419,3.590563297,4.253653446,4.575722631
1789,3.476135698,4.099827766,4.835423348,5.191592715
1790,3.924791465,4.623745918,5.447175094,5.845555149
1791,4.239611982,5.0127635,5.926909824,6.370309235
1792,4.072825996,4.816209793,5.695278117,6.121703613
1793,3.854963327,4.583931923,5.45074754,5.872873648
1794,4.034396345,4.844838142,5.81808395,6.29533834
1795,3.548009811,4.393312454,5.440005904,5.964434734
1796,2.994903819,3.810338974,4.847796114,5.377554449
1797,2.289954792,3.306857348,4.775336856,5.594162282
1798,1.794600293,2.771898747,4.281411683,5.163008861
1799,1.803034135,2.81606102,4.398252652,5.32936627
1800,1.691862923,2.71026206,4.341675874,5.318555331
1801,1.585063824,2.58121419,4.203405939,5.185717423
1802,1.57916261,2.578230381,4.209365049,5.198827651
1803,1.793595671,2.833275318,4.475617976,5.449667043
1804,1.919669151,3.008894682,4.71614976,5.723310356
1805,1.857331176,2.904230833,4.541223902,5.50535375
1806,1.347854374,2.289465189,3.888885144,4.885622956
1807,0.924564791,1.702422857,3.134711179,4.077395579
1808,0.893503525,1.6242342,2.952575632,3.819303379
1809,1.396398266,2.154628277,3.324569447,4.007365558
1810,1.780364836,2.247645617,2.837570544,3.137178603
1811,3.465829224,4.131215572,4.92434595,5.31124772
1812,4.227900884,5.02007103,5.960667915,6.418254969
1813,4.18342472,4.969993115,5.904452264,6.359229298
1814,3.929749186,4.63878727,5.475755911,5.881252941
1815,3.257068672,3.830869436,4.505757206,4.831897917
1816,2.955872861,3.459434986,4.048783891,4.33259576
1817,2.921330725,3.411883116,3.98480949,4.260307454
1818,3.1419276,3.687171698,4.327036412,4.635764438
1819,3.263185866,3.922963381,4.716140091,5.105390355
1820,2.611337338,3.370428324,4.350179856,4.855519482
1821,1.92145943,2.836165905,4.186316356,4.950620412
1822,1.449451304,2.335273027,3.762458316,4.62039888
1823,1.468799996,2.455632448,4.105481165,5.12261095
1824,1.793747182,2.934380293,4.800335182,5.933772642
1825,2.383853403,3.704569101,5.756995043,6.96069164
1826,2.60628829,3.979660749,6.076725947,7.291857376
1827,2.393421205,3.71600914,5.769449982,6.972980634
1828,2.067376225,3.294789553,5.250925334,6.418126809
1829,1.742380732,2.877408505,4.751820051,5.897752166
1830,1.497540801,2.543121576,4.318725306,5.425080906
1831,1.355299263,2.358885527,4.105617911,5.212309229
1832,1.175243276,2.122617245,3.833677723,4.945260639
1833,1.280022917,2.185603142,3.731855913,4.698877242
1834,1.705688954,2.291122437,3.077490775,3.49451813
1835,2.76379361,3.292806387,3.92307655,4.230427868
1836,3.000615712,3.52572155,4.142720575,4.440677225
1837,2.94346456,3.431075335,3.999463119,4.272405407
1838,3.03895633,3.531310558,4.103433188,4.377563061
1839,3.02653342,3.505572796,4.060434471,4.325690985
1840,2.865380549,3.323861599,3.855702844,4.110221582
1841,2.87475586,3.331607342,3.861060911,4.114269259
1842,2.916658786,3.401502609,3.96694329,4.238564584
1843,3.016229753,3.596958637,4.289497981,4.627439455
1844,2.646513646,3.518292904,4.677242067,5.287451372
1845,2.470314729,3.590401411,5.218356245,6.130157031
1846,2.477774428,3.664558888,5.419779818,6.414745115
1847,2.288083131,3.498228788,5.348409107,6.421422085
1848,2.13252824,3.32033205,5.169734551,6.255782338
1849,2.053216967,3.263559818,5.187382951,6.33322427
1850,2.02149763,3.220524788,5.130740572,6.270264456
1851,1.984254365,3.176909924,5.086422809,6.229396882
1852,1.783095027,2.937620401,4.8396824,6.000627457
1853,1.460202299,2.532508612,4.392268027,5.567752517
1854,0.928671817,1.794433713,3.467309219,4.604623549
1855,0.850054011,1.611462236,3.054877104,4.023688263
1856,1.009278184,1.829931855,3.317866817,4.287026039
1857,1.16480791,2.011577368,3.47391486,4.395529008
1858,1.454747873,1.9583956,2.636411022,2.996532065
1859,2.456462574,2.902793407,3.430221025,3.685943967
1860,2.568439155,2.986193657,3.471895583,3.704707038
1861,2.811672325,3.254092217,3.76612739,4.010771852
1862,2.970790296,3.436300278,3.974753659,4.231917638
1863,2.793391016,3.23300457,3.74180288,3.984904532
1864,2.732603639,3.15547061,3.643775712,3.876711985
1865,2.82756365,3.262122154,3.763466456,4.002467575
1866,2.883579372,3.335553169,3.858369585,4.108072222
1867,2.999274919,3.562358618,4.231155618,4.55658774
1868,2.891955186,3.68457365,4.694430623,5.210606056
1869,2.623345214,3.718229771,5.270077515,6.124296717
1870,2.391543246,3.475409508,5.050492507,5.93259206
1871,2.381232052,3.487175703,5.10676579,6.018621534
1872,2.272304362,3.408198595,5.111911,6.087058923
1873,2.121737031,3.242454767,4.955144187,5.948114575
1874,1.907986901,3.00235486,4.724421694,5.743056813
1875,2.00729328,3.10701561,4.80923545,5.80482892
1876,1.955013885,3.068001986,4.81461347,5.845845358
1877,1.860318935,2.931242466,4.618660936,5.617710338
1878,1.637244095,2.66486764,4.337483676,5.349987138
1879,1.55251508,2.554339886,4.202633738,5.207775718
1880,1.338218956,2.278143168,3.8782415,4.876905274
1881,1.5250121,2.373271227,3.693358443,4.468309672
1882,1.547066378,1.944745541,2.44464961,2.697776636
1883,2.794211249,3.289345503,3.87221755,4.154065053
1884,3.440517631,4.043015957,4.751022893,5.092952838
1885,3.32677342,3.910346031,4.596287199,4.927619813
1886,3.003788085,3.513823986,4.110462741,4.397687887
1887,2.872821656,3.330090284,3.860142615,4.113676225
1888,2.877507307,3.329800844,3.85318697,4.103229065
1889,3.03232474,3.516947985,4.079023253,4.347980086
1890,3.343635466,3.906006813,4.562964288,4.878921141
1891,3.708048049,4.453692436,5.349277046,5.788501123
1892,3.150827333,4.025229454,5.142291356,5.714339494
1893,2.629170517,3.694968939,5.192814756,6.012476565
1894,2.055274675,3.05838275,4.551072982,5.400799236
1895,1.766129557,2.692073107,4.103468844,4.92031196
1896,1.494808407,2.41851759,3.91302812,4.814029463
1897,1.59135622,2.563148737,4.128385189,5.069125184
1898,1.964390831,3.063389301,4.777233666,5.784768564
1899,2.385254526,3.602427006,5.440710914,6.497896565
1900,2.731649151,4.023296833,5.925694154,7.001008062
1901,2.760912231,4.068697929,5.995954039,7.085743936
1902,2.490692749,3.720755339,5.558301118,6.607143111
1903,2.198392412,3.358714581,5.131460413,6.159063835
1904,2.115370351,3.266596794,5.044343469,6.082431738
1905,2.265133767,3.343218088,4.934413741,5.835128369
1906,2.239273949,2.78283596,3.458342374,3.797654076
1907,3.342389461,3.972719669,4.721921774,5.086661335
1908,4.129144676,4.893275738,5.79881533,6.238744369
1909,3.744934471,4.456525326,5.303328572,5.715932317
1910,3.588038029,4.240193367,5.010883286,5.384565518
1911,3.364995716,3.947006941,4.629683097,4.958952972
1912,3.131344328,3.644697189,4.242209164,4.528838697
1913,3.18411939,3.754374504,4.426758607,4.752257817
1914,3.441408105,4.170814514,5.054818604,5.491114227
1915,2.93602859,3.809659243,4.943243261,5.530095551
1916,2.803799606,3.820689201,5.206387056,5.948632175
1917,2.52088668,3.562574863,5.034712492,5.843417166
1918,2.009649129,3.041731119,4.603852518,5.503556556
1919,1.827683526,2.852470398,4.451857915,5.392619171
1920,1.609272925,2.624067307,4.278782749,5.281683396
1921,1.942713412,3.085492611,4.900498753,5.980947583
1922,2.098024831,3.286410093,5.14793302,6.245634179
1923,1.965983175,3.131591082,4.988273973,6.095744371
1924,1.769906905,2.885473251,4.704177299,5.806333047
1925,1.704056181,2.770090342,4.503020843,5.551125271
1926,1.550133272,2.58114028,4.29787894,5.353333532
1927,1.466917113,2.472862005,4.168638052,5.219984097
1928,1.382096137,2.352773905,4.005180898,5.036472702
1929,1.618671755,2.5173316,3.91491256,4.734977533
1930,2.076829559,2.704595089,3.522115988,3.946415947
1931,3.019861335,3.643838406,4.396744371,4.767189443
1932,3.862515989,4.606696606,5.49425651,5.927396905
1933,3.735547413,4.410171986,5.206630994,5.592540367
1934,3.731986406,4.386021137,5.154676177,5.525925454
1935,3.629006315,4.316859722,5.135091054,5.533662135
1936,3.743648884,4.494886398,5.396874642,5.839130986
1937,3.41979649,4.071307182,4.84693818,5.224974445
1938,3.601384883,4.289563656,5.109244626,5.508886394
1939,3.75686764,4.507966518,5.409230262,5.850939136
1940,3.41321884,4.46006155,5.827973524,6.539614666
1941,2.411781462,3.527064085,5.158088016,6.075511577
1942,2.011174187,3.095222473,4.763586476,5.735547394
1943,1.973949392,3.062349796,4.750874726,5.739997293
1944,2.331233389,3.531392098,5.349412977,6.397098401
1945,2.355244495,3.511918783,5.23664255,6.219836367
1946,2.191481284,3.351269007,5.124845938,6.15358743
1947,1.786854384,2.873724699,4.621693698,5.671185469
1948,1.867548318,2.996952295,4.809365826,5.895928609
1949,2.183733196,3.373388529,5.211144928,6.284542241
1950,1.862930298,2.950914145,4.674299569,5.698341565
1951,1.558839914,2.570944071,4.240174605,5.259760009
1952,1.648338687,2.645247221,4.245081982,5.204219201
1953,2.020021689,3.042536497,4.582638091,5.466686956
1954,2.859741803,3.679232359,4.733556972,5.27614489
1955,4.958611759,6.033654213,7.341769215,7.98919679
1956,5.551373541,6.730300427,8.159592126,8.865181944
1957,5.749053471,6.969456196,8.448924664,9.179247796
1958,5.648983397,6.833620071,8.266684464,8.973046695
1959,5.32143193,6.418725491,7.742283931,8.393341719
1960,4.984979456,6.036733627,7.31039179,7.938647462
1961,4.787779249,5.790655136,7.003599198,7.601379309
1962,4.647639402,5.664301872,6.903357366,7.517293158
1963,4.16297706,5.194804668,6.482379114,7.131001468
1964,3.264091144,4.415265083,5.972433029,6.802267189
1965,2.714574268,3.976438522,5.824877774,6.865778354
1966,2.663532556,3.967935801,5.911140257,7.018175604
1967,2.917021764,4.32164526,6.402632295,7.5836646
1968,3.107791703,4.584900379,6.764067059,7.997232102
1969,3.217331631,4.700543404,6.867525895,8.085598367
1970,3.201521359,4.679385662,6.839451535,8.053983635
1971,2.99241892,4.404644489,6.483347953,7.657816551
1972,2.685450948,4.009210587,5.985501072,7.113055042
1973,2.293715286,3.510148048,5.37169517,6.451999512
1974,2.111491617,3.267001391,5.054861691,6.100259463
1975,2.063324013,3.197521687,4.95518148,5.98403446
1976,1.98621387,3.096265078,4.826699468,5.843727022
1977,2.136491919,3.182023048,4.739203828,5.626176108
1978,2.826964841,3.577763796,4.527963559,5.011380397
1979,3.988143943,4.837370396,5.86742923,6.37610036
1980,4.702842454,5.653466702,6.796248452,7.35705049
1981,5.643654776,6.778720856,8.142074287,8.810721005
1982,5.294587661,6.380262852,7.688559839,8.331679749
1983,4.89580191,5.931264401,7.18572729,7.8046995
1984,4.735413957,5.712500572,6.891195381,7.471039856
1985,4.614552233,5.536123753,6.64174218,7.183536269
1986,4.875195689,5.890341282,7.116867225,7.720905839
1987,3.917959197,5.058416843,6.530844165,7.290459671
1988,3.15905873,4.302474976,5.859748898,6.693586103
1989,2.188947666,3.367210388,5.179706201,6.235290079
1990,2.150874326,3.372330427,5.287437007,6.417455044
1991,2.651652137,4.066366673,6.235862421,7.496677871
1992,3.258792889,4.853544712,7.228718447,8.58162107
1993,3.523126558,5.172888279,7.595177949,8.96142128
1994,3.484208661,5.100545406,7.466706495,8.798556308
1995,3.412564191,4.98247385,7.274601818,8.562430002
1996,3.344684227,4.873802185,7.102000107,8.352217478
1997,3.098088535,4.54162693,6.657774604,7.850043406
1998,2.794562153,4.160086632,6.192855923,7.350332351
1999,2.561270571,3.88311553,5.887150851,7.042698907
2000,2.344562382,3.618669987,5.585167011,6.733070728
2001,2.313170059,3.470402241,5.20657427,6.200480233
2002,2.587286048,3.340025187,4.311764543,4.813038633
2003,4.741377589,5.777174473,7.039250568,7.664488648
2004,5.531815163,6.725905895,8.177751566,8.895924442
2005,5.285858497,6.371096134,7.679143506,8.322236638
2006,4.872439343,5.817769527,6.946508698,7.497785577
2007,4.934824435,5.887544155,7.02419643,7.579025653
2008,4.993762277,5.972419739,7.142870557,7.715179248
2009,4.722992217,5.67535162,6.819747848,7.381179622
2010,4.150036164,5.044720173,6.132284302,6.670175784
2011,3.726550982,4.611100197,5.705609592,6.253721738
2012,3.230167555,4.32285881,5.785182339,6.558695187
2013,2.82226181,4.16161108,6.136569868,7.25379699
2014,2.756074575,4.173096657,6.318673618,7.5547454
2015,3.134247084,4.699644089,7.046877277,8.39008545
2016,3.344641875,4.989832401,7.444273056,8.843953732
2017,3.402089201,5.062467098,7.5331867,8.939652112
2018,3.201160262,4.798500061,7.192892874,8.56279817
2019,3.009683218,4.548277855,6.873424858,8.211165022
2020,2.979557903,4.474636078,6.719912376,8.006148238
2021,2.961229021,4.45050621,6.688778675,7.971675698
2022,2.781606765,4.221301079,6.406147348,7.666801839
2023,2.420085842,3.736938715,5.770337033,6.957664363
2024,1.808716005,2.955492735,4.829358109,5.966714863
2025,1.759856091,2.727229595,4.226357657,5.103875977
2026,2.139383836,2.697014093,3.399990642,3.756655905
2027,3.250980719,3.889779806,4.654099255,5.027938074
2028,3.984540168,4.727884293,5.609904517,6.038788801
2029,4.928276662,5.886147022,7.030191108,7.589056899
2030,4.535570278,5.397436619,6.423078085,6.922823341
2031,4.446100713,5.269242287,6.24477853,6.718735818
2032,4.387496447,5.201040268,6.165434022,6.634057216
2033,4.399923713,5.24140501,6.24381882,6.732600095
2034,4.355544426,5.274276733,6.386800901,6.935558091
2035,4.1606335,5.090386391,6.227905825,6.793061572
2036,3.348332444,4.315281868,5.56147214,6.203573991
2037,2.513073573,3.637509346,5.265056456,6.174036891
2038,2.273016827,3.424614668,5.159656314,6.155808544
2039,2.589455565,3.86182785,5.75940153,6.841260217
2040,3.118025102,4.551241398,6.643242946,7.81841778
2041,3.459371709,4.950275898,7.083723153,8.265872636
2042,3.567503384,5.048993111,7.145706308,8.298671626
2043,3.356632597,4.787813187,6.82921185,7.957841599
2044,2.984399701,4.306750774,6.215019466,7.278571418
2045,2.757130653,4.011849403,5.837567261,6.860940116
2046,2.607774297,3.815924883,5.583797159,6.578597411
2047,2.390242324,3.55629611,5.291196585,6.278699729
2048,2.425967396,3.552144289,5.201112378,6.129410444
2049,2.567364611,3.643461227,5.170597763,6.011945675
2050,3.11383964,3.853381157,4.768564877,5.226909378
2051,4.609709804,5.567882061,6.725219582,7.295062677
2052,4.361706184,5.245933056,6.309414818,6.831480667
2053,3.858869172,4.596087933,5.474148862,5.902243615
2054,3.61128191,4.258965015,5.022810031,5.392641826
2055,3.796995664,4.475064278,5.274222586,5.66097424
2056,3.958840409,4.768952847,5.744841646,6.224442075
2057,4.024331863,4.812281609,5.754509089,6.215176065
2058,3.36375738,3.991922855,4.737395206,5.099923225
2059,2.859674775,3.412800789,4.07291393,4.395200938
2060,2.60443673,3.448420286,4.565901844,5.152628021
2061,1.402224007,2.274891615,3.690659861,4.545773783
2062,1.411020526,2.219229937,3.490368439,4.242012934
2063,1.215549803,2.072695732,3.534258808,4.447471279
2064,1.23379912,2.176846743,3.840707667,4.904660393
2065,1.610484697,2.730491638,4.62940418,5.811288687
2066,1.997927054,3.233170033,5.232117178,6.437391613
2067,2.047981603,3.304224253,5.331052729,6.550632234
2068,1.981819461,3.221986771,5.238216172,6.457759497
2069,1.948874985,3.177541494,5.180819718,6.394907035
2070,1.98934486,3.227787256,5.237206872,6.450980268
2071,2.082986699,3.309975386,5.259724923,6.420791514
2072,1.977061736,3.159887075,5.050366484,6.180601582
2073,2.17585259,3.295555115,4.991461079,5.96867991
2074,2.794829712,3.507668972,4.402322462,4.854827455
2075,4.600799503,5.547791958,6.689705906,7.251291605
2076,4.709778744,5.692624569,6.880572579,7.465767232
2077,4.788605355,5.712707043,6.815141223,7.353241948
2078,4.694621609,5.570293903,6.609302464,7.114513575
2079,4.557711755,5.407366276,6.415414492,6.905540693
2080,4.614998131,5.472940922,6.490377998,6.984917139
2081,4.829496827,5.800570965,6.966900429,7.538901101
2082,4.450812748,5.390519142,6.528627078,7.090067853
2083,4.320158604,5.257989883,6.399408019,6.964423123
2084,3.313129066,4.381665707,5.794822351,6.53618961
2085,2.335033667,3.389043093,4.918821193,5.774808511
2086,1.716847323,2.821484804,4.636857567,5.743022498
2087,2.323662709,3.638140202,5.696207146,6.90941426
2088,2.955583269,4.446056366,6.688161154,7.974057504
2089,3.139016107,4.660754681,6.920204756,8.204460822
2090,2.961437972,4.417604446,6.58978146,7.828394793
2091,2.771154877,4.158558846,6.240579267,7.432680275
2092,2.6105285,3.952187777,5.983381611,7.153448969
2093,2.253521533,3.495425463,5.421736152,6.550008147
2094,1.853153254,2.978429079,4.786997384,5.872395011
2095,1.591378405,2.637125969,4.370068962,5.432007824
2096,1.555184063,2.570901871,4.250002676,5.277247842
2097,2.038998404,3.098877192,4.709684829,5.640056457
